"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
640,639,0.193682211506728,-1.01697525185274,0.103195648698239,-0.402150969665088,0.0986245299242075,0.986245299242074,0.186611938845136,-1.03535364385877,0.10310212010642,-0.402173259166372,0.0986220643109594,0.986220643109593,0,0.86434264784672,0.825,-0.00120690459622845,0.0501986132583577,0.0433470712078575,0.417330251794473,0.00633636798133675,0.195406737925296,0.265046797835703,0.346657437896236
65,67,-0.935376462643057,0.446988504319216,-0.398985463602128,-0.400019872311652,0.986220643109593,0.986220643109593,-0.928439537962334,0.439345501387457,-0.399061847813195,-0.400017115075015,0.986195987593515,0.986195987593515,0,0.865541924959605,0.82625,-0.000785473484018394,0.0505685338154369,0.0426597424065124,0.417726214349127,0.00632909680690523,0.195409477339969,0.265040171665757,0.346648771460289
444,714,-0.913099070499074,0.161794722116161,-0.401947540274354,0.101424833439294,0.986195987593515,0.0986195987593517,-0.907921733665617,0.181738220155605,-0.401846429328983,0.101481863346537,0.986171332693826,0.0986171332693827,0,0.866269468088592,0.8225,2.38387508013618e-05,0.0508462286281484,0.0423864105246465,0.416945419200665,0.00632895510365808,0.195410829647935,0.265033545661466,0.346640105241002
67,66,0.431206476167324,0.173837387689482,-0.400092080540016,0.10023450449868,0.986171332693826,0.0986171332693827,0.444590711332531,0.189519400617314,-0.400157581598589,0.100168146639283,0.986146678410508,0.0986146678410509,0,0.86738877245257,0.825,0.000471381672410975,0.0503484175657726,0.042566564797736,0.417417878225932,0.0063252592086985,0.195414865551592,0.265026919822824,0.346631439238371
444,448,-0.904783536325327,0.242900665609503,-0.401883211886639,0.101419455804401,0.986146678410508,0.0986146678410509,-0.9067614099743,0.238091961197827,-0.40195496754174,0.101580449539595,0.986122024743548,0.0986122024743549,0,0.865062079162218,0.8275,0.00156246151340745,0.0504461851749014,0.0429827762584399,0.41729223982253,0.00632475645281618,0.195414393097469,0.265020294149829,0.34662277345239
307,285,-0.374621746669312,0.120446439706957,-0.399326659235731,0.100370558962313,0.986122024743548,0.0986122024743549,-0.362808059848668,0.111172335707883,-0.399191093245728,0.100391431913337,0.986097371692929,0.098609737169293,0,0.865594649002586,0.82625,0.000867622324672207,0.0505003930072118,0.0424542983152993,0.416288340986461,0.00632212987612178,0.1954142421432,0.265013668642475,0.346614107883054
2,7,0.267517399411923,0.102544745626629,0.102682893425072,0.0967219546035076,0.098609737169293,0.098609737169293,0.272217447992436,0.104934714839576,0.102778780036608,0.0966151383272206,0.0986072719258638,0.0986072719258638,0,0.866339658856629,0.82375,0.000256120744615195,0.0503961896404241,0.0427779700278837,0.416630030081256,0.00632247069693626,0.195414916761572,0.265007043300759,0.346605442530357
748,738,0.148355419968713,0.282796584477785,0.0979561740994902,0.102632326971315,0.0986072719258638,0.0986072719258638,0.120902105854326,0.265647970893522,0.0979499418137989,0.102652874324282,0.0986048067440657,0.0986048067440657,0,0.867071694345434,0.82375,0.000126990425436666,0.0495931972976672,0.0422971648028521,0.416763436749154,0.00632412623299193,0.195421423658662,0.265000418124676,0.346596777394294
527,528,-0.99997408545686,0.0609244110739968,-0.399826886472299,0.100990636408667,0.986048067440656,0.0986048067440657,-1.0086291176216,0.0362033837724173,-0.400028040955634,0.100940707802883,0.986023416238969,0.0986023416238971,0,0.868179388488666,0.82375,-0.000257602818490932,0.0493963480806401,0.0415835470149736,0.416666433803606,0.00632382087284645,0.195425792785971,0.264993793114223,0.346588112474859
185,175,-0.192643525338259,0.187943976135766,-0.400213789209271,0.10168314727594,0.986023416238969,0.0986023416238971,-0.198003422310486,0.188206101852906,-0.400278787253545,0.101663919625937,0.985998765653563,0.0985998765653565,0,0.868432373056648,0.825,-0.000707555368789529,0.049953731391935,0.040974005019592,0.417380863575643,0.00631986705678265,0.195428963731498,0.264987168269395,0.346579447772047
384,368,0.091178918540283,0.237878519829875,-0.402758423951728,0.0989356719969588,0.985998765653563,0.0985998765653565,0.0890934592891681,0.241850254595831,-0.402736237537679,0.0989723649538018,0.985974115684422,0.0985974115684423,0,0.868784619992463,0.82375,-0.000646560165272566,0.050205065442793,0.0408621814200093,0.417505817740663,0.00631917930215987,0.195430263640863,0.264980543590189,0.346570783285853
499,484,0.166900490887352,0.257217995667089,0.101360963283545,0.102229591636754,0.0985974115684423,0.0985974115684423,0.176950521891532,0.270391930226352,0.101359681572091,0.102093533617012,0.0985949466331531,0.0985949466331531,0,0.869313492531482,0.82375,-0.00112693509135118,0.0497026855388382,0.041231390135034,0.417092317405701,0.00631779140525235,0.195426572631584,0.264973919076599,0.346562119016271
489,511,-0.940433434732077,0.223534423991034,-0.402394300244911,0.0968452082946485,0.98594946633153,0.0985949466331531,-0.94414883212882,0.226003429696339,-0.40243327993358,0.096787466797007,0.985924817594872,0.0985924817594873,0,0.870262206352761,0.825,-0.000187886820880178,0.0495071964745636,0.0412759078369694,0.41750631456765,0.00631783630310593,0.195428552051685,0.264967294728622,0.346553454963295
412,416,-0.960971343423929,0.137111049981002,-0.399487840469356,0.098757952024572,0.985924817594872,0.0985924817594873,-0.958598744626527,0.145579892302191,-0.399417275446564,0.0987145798422871,0.985900169474432,0.0985900169474433,0,0.859830071991548,0.825,-0.00341894267014569,0.0496022007343704,0.0430501478234516,0.417450007540188,0.00631773012482539,0.195433922548075,0.264960670546254,0.346544791126921
505,514,-1.03049008762789,0.236453938857664,-0.397502132986081,0.101195534081501,0.985900169474432,0.0985900169474433,-1.03873532100335,0.250013094239614,-0.397605741033485,0.101091832244111,0.985875521970195,0.0985875521970196,0,0.853624736399115,0.82875,-0.00215615515791787,0.0497831055561115,0.0434957346625473,0.417472276498654,0.00632259044567592,0.19543296971658,0.26495404652949,0.346536127507143
119,103,0.260284607363437,0.142070485637445,0.0995205874867898,0.102927400440753,0.0985875521970196,0.0985875521970196,0.279144431977744,0.143980839758869,0.0995141043585955,0.102840662241708,0.0985850875082147,0.0985850875082147,0,0.854773564918111,0.83,-0.000664014608818128,0.0498173527974043,0.0433529852235328,0.417731046379932,0.00631743926551945,0.19543385294073,0.264947422678327,0.346527464103955
648,651,-1.00085147204644,0.111592440932181,-0.400643764124672,0.101766959143332,0.985850875082146,0.0985850875082147,-0.998205951502309,0.107958233522599,-0.400747932511718,0.10180714339015,0.985826228810269,0.098582622881027,0,0.855580875867913,0.82625,-0.000339812107623916,0.0500463692210982,0.0430434579085457,0.417671362434624,0.00631492209595413,0.195434631133065,0.26494079899276,0.346518800917353
24,7,0.259582131303604,0.124841140408802,0.0993420316383628,0.0963702063539206,0.098582622881027,0.098582622881027,0.248750239740365,0.128422044612522,0.0993579626097644,0.0963642980204126,0.098580158315455,0.098580158315455,0,0.856059115650507,0.82625,0.000590322700102379,0.0502416994008494,0.0429055993321584,0.417747013102138,0.00631727746747828,0.195430972059744,0.264934175472785,0.34651013794733
550,544,0.211171322087672,0.315369974374576,0.0994201159394833,0.101295892628198,0.098580158315455,0.098580158315455,0.214769501541619,0.319864691173495,0.0993945998839487,0.101420177913051,0.0985776938114971,0.0985776938114971,0,0.856425442260448,0.825,0.00160881161226426,0.050877611569048,0.0429732434079046,0.417308022521696,0.006322081563792,0.195427582148759,0.264927552118398,0.346501475193881
203,224,0.144643260353339,-0.959828799865584,0.0983487986372925,-0.404233616883594,0.0985776938114971,0.98577693811497,0.145612315148297,-0.963219382139263,0.0982177946577348,-0.404193109367137,0.0985752293691518,0.985752293691517,0,0.857222372883287,0.825,0.00139680683553814,0.0513346020474594,0.0425896930674272,0.417071823154474,0.00632828064021078,0.195421602848776,0.264920928929595,0.346492812657001
201,224,0.142726335338936,-0.963219382139263,0.101313801232432,-0.404193109367137,0.0985752293691518,0.985752293691517,0.130976649646494,-0.955946389595783,0.101391885666519,-0.404275030284631,0.0985727649884175,0.985727649884174,0,0.8580183450891,0.825,0.0013910635422344,0.051014271727508,0.0426907156739523,0.416683223871582,0.006331396194185,0.195423856824668,0.264914305906372,0.346484150336685
571,582,-0.958137807359045,0.18540661449822,-0.398113809571378,0.105232869599189,0.985727649884174,0.0985727649884175,-0.947162257771818,0.169396983255124,-0.398039388312079,0.105229304063316,0.985703006692927,0.0985703006692928,0,0.858584075482321,0.8275,0.000198837026125685,0.0505740912136956,0.0426468872776231,0.416838634141575,0.00632964335846276,0.195423014064746,0.264907683048724,0.346475488232926
267,241,-0.0860070562266986,0.108657001693725,0.0975662325269063,0.101675637160153,0.0985703006692928,0.0985703006692928,-0.0836718900707158,0.111146163586214,0.0973993844141498,0.10169205171142,0.0985678364117761,0.0985678364117761,0,0.859249939868478,0.825,0.00131527971979735,0.0507340515483225,0.0423813603380182,0.4172288088295,0.00633137062002978,0.19542597162714,0.264901060356648,0.346466826345721
750,722,-0.959257288876803,0.149912640671587,-0.397924993492073,0.0987067516521954,0.98567836411776,0.0985678364117761,-0.953052490138245,0.15188385584432,-0.397989176654977,0.0987779861301744,0.985653722158657,0.0985653722158658,0,0.860175633473774,0.82625,0.000546430485836229,0.0506107491804381,0.0417594556129232,0.417662932491521,0.00633615117367931,0.195422100072465,0.264894437830139,0.346458164675062
480,457,0.273951007902757,0.0526435304829187,0.0999485369754824,0.101374886845032,0.0985653722158658,0.0985653722158658,0.258854594496306,0.0510631247960344,0.099899519825519,0.101373301435922,0.0985629080815604,0.0985629080815604,0,0.861229505718791,0.825,0.000892052648893842,0.0508203377505083,0.0415098145072407,0.417897052945506,0.00634205788118749,0.195428014985068,0.264887815469193,0.346449503220945
705,693,0.275697529525573,0.202810142582266,0.102913311952167,0.0964727965534007,0.0985629080815604,0.0985629080815604,0.274563085203836,0.199039935836522,0.102925622106936,0.0964511971970392,0.0985604440088584,0.0985604440088584,0,0.861745108728646,0.825,0.00128779461964802,0.0520116513748582,0.0414094807700725,0.417667463211671,0.00634278284033284,0.195431244879938,0.264881193273807,0.346440841983365
546,653,-0.925622332527192,0.202290636518204,-0.395661590199461,0.100023109569748,0.985604440088583,0.0985604440088584,-0.935048459892752,0.198119191639313,-0.395936533527652,0.100061159926517,0.985579799977581,0.0985579799977582,0,0.862847492274427,0.8225,0.00123746854195978,0.0512195718752985,0.0409934836662231,0.418259692110057,0.00634514601608048,0.195432365251918,0.264874571243975,0.346432180962315
799,775,0.245135924007497,0.284679420259502,0.0990042174300796,0.0940924202263276,0.0985579799977582,0.0985579799977582,0.239686526942479,0.282719062400484,0.0990343878551461,0.0940984619137854,0.0985555160482582,0.0985555160482582,0,0.863581543957112,0.8225,0.000984580681166123,0.0506018991132357,0.0414175744479537,0.418215626361259,0.00635126009054796,0.195428444471546,0.264867949379694,0.346423520157791
765,770,-0.999602819473513,0.153175268446499,-0.398961449869718,0.102642556971845,0.985555160482581,0.0985555160482582,-0.991168897941883,0.161452700355536,-0.399032249160505,0.102670855706645,0.985530521603569,0.098553052160357,0,0.864624748087835,0.8225,0.000379180903352779,0.0511808369066482,0.041914325263033,0.418021755071754,0.00635089913024361,0.195426943768735,0.264861327680959,0.346414859569787
535,524,-0.95398257012367,0.288564068146857,-0.406032526401916,0.10003169218491,0.985530521603569,0.098553052160357,-0.959490840471313,0.292082621783211,-0.406081771173681,0.0997588599761295,0.985505883340529,0.098550588334053,0,0.86552550748712,0.82125,0.0011756248781091,0.0506549114061743,0.0413571988877622,0.417496028695792,0.00635318380271416,0.195425043067202,0.264854706147767,0.346406199198298
600,583,-0.948146311422608,0.10991456117727,-0.399823604203727,0.0994055545150551,0.985505883340529,0.098550588334053,-0.933352449563849,0.0998500368852956,-0.399690988974528,0.099228579317425,0.985481245693446,0.0985481245693447,0,0.866341929806785,0.82125,0.00134815634805702,0.0506198848475717,0.0412439142671991,0.417323815904052,0.00635771318757555,0.195423679286615,0.264848084780114,0.346397539043318
213,229,-0.930449587218117,0.179615734287411,-0.397356960617515,0.0999300275695939,0.985481245693446,0.0985481245693447,-0.937265137967006,0.199064382019813,-0.39739333654419,0.100157466356707,0.985456608662303,0.0985456608662304,0,0.867482038492357,0.82,0.000701828600630601,0.0512806285679546,0.0409187183810804,0.418045083970726,0.00635717902685007,0.195425602392271,0.264841463577994,0.346388879104842
787,788,-0.994741848661967,0.280793044927396,-0.398396800587492,0.100873875890145,0.985456608662303,0.0985456608662304,-0.986679997436773,0.3043897907255,-0.398323358601752,0.100783342432107,0.985431972247087,0.0985431972247088,0,0.868207957751301,0.82125,0.000151632184342734,0.0504755180634517,0.0405300863566867,0.418391409864919,0.00635803131957437,0.19542749969232,0.264834842541405,0.346380219382864
571,561,-0.948393765710043,0.0600488381062254,-0.398160566175608,0.0992179697991359,0.985431972247087,0.0985431972247088,-0.943721297249899,0.050429447967758,-0.398224198142655,0.0991232390387077,0.98540733644778,0.0985407336447782,0,0.868721145666149,0.82,3.12184764578375e-05,0.0505711681173734,0.0406544502227792,0.418506602539432,0.006360392521937,0.195422879086063,0.264828221670341,0.346371559877379
529,552,-0.94750894979904,0.144439568940908,-0.397604100637008,0.0959186128516625,0.98540733644778,0.0985407336447782,-0.933089783674181,0.140908136180848,-0.397692473523212,0.0959052686335069,0.985382701264369,0.0985382701264371,0,0.869233467170595,0.82,0.0012826994612649,0.0496163542496623,0.0401687083414604,0.419180373349845,0.00636398702462462,0.195426618384306,0.264821600964799,0.346362900588382
591,588,-0.962180548180982,0.423170094494647,-0.399939829530203,0.0950458882474801,0.985382701264369,0.0985382701264371,-0.975624904891727,0.430248115035205,-0.399952313359645,0.0951856063355787,0.985358066696838,0.0985358066696839,0,0.869229966659077,0.81875,0.00189436296601121,0.0493356591497576,0.0393759670720529,0.419179624223409,0.0063624446345557,0.195430138462139,0.264814980424775,0.346354241515868
622,605,-0.98666410448936,0.145140033619952,-0.396997052816759,0.103028059129332,0.985358066696838,0.0985358066696839,-0.981441461930374,0.128131455519448,-0.397059412920302,0.103114466835345,0.98533343274517,0.0985333432745172,0,0.869773013617364,0.81875,0.00127231149710504,0.0492306044653319,0.0390437103819279,0.41914305710391,0.0063623985249448,0.195425605737895,0.264808360050265,0.34634558265983
750,722,-1.00000702646588,0.143866768416799,-0.397502231965194,0.0989823723098282,0.98533343274517,0.0985333432745172,-0.995619759136984,0.140034166550562,-0.397525100280386,0.0989526597946528,0.985308799409352,0.0985308799409353,0,0.870305762204008,0.81875,0.00125255571619789,0.0485429191785717,0.0386384337755693,0.419864926746951,0.00636197359879805,0.195427337962096,0.264801739841263,0.346336924020263
440,415,0.387879202315554,0.282543514055358,0.0996661637559274,0.0978756764549286,0.0985308799409353,0.0985308799409353,0.393261064569355,0.279459463057474,0.0995699011152265,0.0979518140988707,0.0985284166689368,0.0985284166689368,0,0.871388458660543,0.82375,0.000982553876742697,0.0481181959734273,0.0386306620030367,0.419589737696538,0.0063579433726399,0.195427262150043,0.264795119797767,0.346328265597163
112,85,0.338287985399443,0.166398415709877,-0.400149791075747,0.0981099880064395,0.985284166689366,0.0985284166689368,0.339646842603523,0.178962406545273,-0.400162260173426,0.0980911093226235,0.985259534585199,0.09852595345852,0,0.871855828128499,0.8225,0.00169790587703871,0.0490494731363167,0.0386867101891184,0.41982047104403,0.006365110970016,0.195424742303319,0.264788499919772,0.346319607390523
385,378,-0.931262204389691,0.106230431083412,-0.399181554199406,0.106485099407734,0.985259534585199,0.09852595345852,-0.923474034770911,0.11479043389483,-0.399196338733885,0.106530360518176,0.985234903096834,0.0985234903096836,0,0.873213867927491,0.8225,0.00176858366911892,0.0486388334766867,0.0382589230907419,0.420286042335194,0.00636332523404476,0.195429138170629,0.264781880207274,0.346310949400338
520,491,0.21070075131624,0.338742126998492,0.10138236699034,0.0991236162212861,0.0985234903096836,0.0985234903096836,0.212549171490681,0.319015090602098,0.101474906078363,0.0989394622115569,0.0985210272224258,0.0985210272224258,0,0.874266839472496,0.82,0.00115069386757024,0.0476796495367417,0.0378654484061247,0.420405165089097,0.00636026280907072,0.195434189509314,0.264775260660269,0.346302291626603
475,443,-0.909817034042862,-0.931085838869725,-0.401894660389334,-0.401567742403215,0.985210272224257,0.985210272224257,-0.90364412782886,-0.933177249424847,-0.402004474815153,-0.401424584401912,0.985185641967451,0.985185641967451,0,0.868701025499779,0.82,0.00236413391597938,0.0487523346274916,0.0384322979870853,0.420901453669932,0.00635714904483897,0.195437118438103,0.264768641278753,0.346293634069312
540,554,-0.969804700946052,0.261324563298308,-0.401453656916049,0.0990192708989275,0.985185641967451,0.0985185641967453,-0.960957815583451,0.244680644777773,-0.40134556835758,0.0991932875398986,0.985161012326402,0.0985161012326404,0,0.868881570463374,0.82125,0.00237743425765594,0.049205104295088,0.0379513611708365,0.420799922678214,0.00635789520235724,0.195428398684968,0.264762022062721,0.346284976728461
387,400,-0.854523909862542,-0.24750857563676,-0.400146931078909,-0.399573144544235,0.985161012326402,0.985161012326402,-0.854385008388876,-0.270765352574529,-0.400037548190333,-0.399468086803599,0.985136383301094,0.985136383301094,0,0.869980384607071,0.82125,0.00264690212012269,0.0495616636232576,0.0378657405494827,0.420933192771941,0.00635521432259111,0.195428302418233,0.264755403012169,0.346276319604043
259,266,-1.0213231132804,0.410998352223733,-0.397464567630771,0.100221166569669,0.985136383301094,0.0985136383301095,-1.02477182759512,0.423085842030215,-0.397474048356963,0.100325600109476,0.985111754891511,0.0985111754891513,0,0.870771226059718,0.82,0.00296775640722076,0.0493518395469356,0.0373710872862517,0.421029762208935,0.006358701824806,0.195432649681541,0.264748784127094,0.346267662696052
660,658,-1.01865129707357,0.216168069376364,-0.404612902689703,0.10233229728747,0.985111754891511,0.0985111754891513,-1.01541043612928,0.216140064075787,-0.404766286808662,0.102292805360423,0.985087127097639,0.0985087127097641,0,0.871603759906588,0.82,0.00259416672963948,0.0493833898018019,0.0369543360036822,0.421344208661714,0.00636113690623054,0.195434853890593,0.264742165407491,0.346259006004485
660,646,-1.01541043612928,0.29362669378963,-0.404766286808662,0.0982198335111063,0.985087127097639,0.0985087127097641,-1.02628582285468,0.290651915019702,-0.404629093783174,0.0982897181156297,0.985062499919462,0.0985062499919463,0,0.872316679614445,0.82,0.00173655224734823,0.0498581645124874,0.0363957984667916,0.421845906190487,0.00635749980267981,0.195436848536336,0.264735546853355,0.346250349529335
259,280,-1.01542917214844,0.222888234518316,-0.397780884214217,0.100367177824333,0.985062499919462,0.0985062499919463,-1.00885942354094,0.219667645819059,-0.397862809613365,0.100459627821451,0.985037873356964,0.0985037873356965,0,0.872179461847942,0.81875,0.00165037274090654,0.0496062969959462,0.0362476085995551,0.422013991551383,0.0063569807156215,0.195437522141398,0.264728928464684,0.346241693270597
589,592,0.116184497933088,0.250316403845674,0.0984235940208499,0.0979962574687658,0.0985037873356965,0.0985037873356965,0.139192088397916,0.247512371297905,0.098383371744822,0.0978681308017289,0.0985013247410131,0.0985013247410131,0,0.872413038809382,0.81875,0.0015193873228249,0.0499040066890811,0.036346549853341,0.422545265032728,0.00635372544036047,0.19543653621347,0.264722310241473,0.346233037228265
645,652,-0.947641641627816,0.108683034121447,-0.40349792565394,0.101869239107079,0.98501324741013,0.0985013247410131,-0.947650486319392,0.102558394546178,-0.403622889897257,0.101853071014393,0.984988622078945,0.0984988622078946,0,0.873590523826339,0.82125,0.00174270644127801,0.0501100725474239,0.0365286443742629,0.423001981467813,0.00635207549183569,0.19544092732588,0.264715692183716,0.346224381402334
170,173,-0.0316334314546724,0.176530971740837,-0.400035308812327,0.0989620354833577,0.984988622078945,0.0984988622078946,-0.0345692673636692,0.167671864416877,-0.399994482856308,0.0989402079392208,0.984963997363393,0.0984963997363394,0,0.87398722529245,0.8225,0.00244800576362743,0.0494690546886563,0.0356641678043484,0.423682002768217,0.00635331028300812,0.195445147854209,0.264709074291412,0.346215725792799
335,330,0.104642945440208,0.171464701655579,-0.401759015973572,0.0985293952334297,0.984963997363393,0.0984963997363394,0.103582048264289,0.157576337321173,-0.401783127558505,0.0986132598258583,0.984939373263458,0.098493937326346,0,0.875246163498251,0.82,0.00278720697754556,0.0499682497373348,0.0358863549372102,0.423839599391054,0.0063515899765916,0.195444950962561,0.264702456564555,0.346207070399654
112,120,0.306054581731316,0.226475524979915,-0.400035494053281,0.102748328967803,0.984939373263458,0.098493937326346,0.305313252213809,0.212717000174399,-0.400069493276721,0.102785741777199,0.984914749779127,0.0984914749779128,0,0.876233761422931,0.81875,0.00303533107214236,0.0498950482767414,0.0358115969857453,0.423818426703315,0.00634880681812079,0.195439486433095,0.26469583900314,0.346198415222894
594,591,0.284264839002899,-0.987439901626028,0.0965995697413029,-0.399726656810693,0.0984914749779128,0.984914749779127,0.286062595975485,-0.987391353070559,0.0966447457697735,-0.399818941817309,0.0984890126910384,0.984890126910382,0,0.877251225873808,0.8175,0.00297075951914206,0.0496531801335696,0.0353417317490371,0.423748878131243,0.00635260197141325,0.195446456687102,0.264689221607165,0.346189760262514
540,550,-0.970281380625,0.267794250476402,-0.40114578941911,0.10026592773428,0.984890126910382,0.0984890126910384,-0.972281326065395,0.274536656551079,-0.401060419479849,0.100140728295497,0.98486550465721,0.0984865504657211,0,0.878613800491806,0.82,0.0040236382855593,0.0489209122072205,0.0351350605700671,0.423458976610276,0.00635415792205259,0.195450734487537,0.264682604376625,0.346181105518507
446,453,-0.898745740053545,0.102515676696873,-0.396951574020218,0.102213474701219,0.98486550465721,0.0984865504657211,-0.880082885988731,0.109653770951743,-0.396889085098676,0.102160637620325,0.984840883019593,0.0984840883019595,0,0.879166176619557,0.81875,0.00490775150178334,0.0500319183876773,0.0353481057198849,0.423956747059293,0.00635993949732341,0.195454624265848,0.264675987311516,0.346172450990869
700,711,0.470334787569338,0.273868003333588,0.100639696467246,0.0994613073244319,0.0984840883019595,0.0984840883019595,0.491350894488305,0.269136462778385,0.100711626678995,0.0994152693206448,0.0984816261997519,0.0984816261997519,0,0.879765836751762,0.82,0.00447561333467861,0.0500652211550447,0.0355399938822617,0.424424340528701,0.00636062377436676,0.195457588784762,0.264669370411833,0.346163796679594
168,198,0.142793776348911,-0.912006628579096,0.106965849482516,-0.400806697749156,0.0984816261997519,0.984816261997518,0.13636920006102,-0.920960379616085,0.106828310972767,-0.400800463110511,0.0984791641590969,0.984791641590968,0,0.880252507870438,0.81875,0.00446692411897812,0.050923268915611,0.0356404873181286,0.424152910791885,0.00635402739084686,0.195458415538022,0.264662753677573,0.346155142584677
88,118,0.242736157213678,0.069324755713633,-0.397591243225228,0.0981441684536168,0.984791641590968,0.0984791641590969,0.234283053158736,0.0661022308724057,-0.397701697820484,0.0981011511056162,0.984767021799928,0.098476702179993,0,0.881752641909458,0.82,0.00564406185386276,0.0512550051319448,0.0355304082237235,0.424193179677874,0.0063549481403588,0.195447593883248,0.264656137108731,0.346146488706113
19,30,0.391910336759271,0.276798464170092,-0.399633102365506,0.104700081858659,0.984767021799928,0.098476702179993,0.382188255005162,0.256820695501429,-0.399797059780399,0.1046343269659,0.984742402624383,0.0984742402624385,0,0.883135676029683,0.82125,0.00500833633651915,0.0511995666740768,0.0355453909854824,0.424351667394366,0.00635106088035574,0.195449909926367,0.264649520705303,0.346137835043895
146,253,-0.301994098511151,0.105659432307596,-0.397153322370663,0.0987657789685199,0.984742402624383,0.0984742402624385,-0.315787800171718,0.11073775447162,-0.397179536152395,0.0988692817407889,0.984717784064317,0.0984717784064319,0,0.883922812820653,0.81875,0.00510752711292895,0.0507884710686263,0.0365735472831312,0.424166726365855,0.00635029991811419,0.195452952342046,0.264642904467285,0.346129181598019
707,556,-0.990474421247132,0.142986442149183,-0.401250961372934,0.100198888056457,0.984717784064317,0.0984717784064319,-0.988192237384853,0.13999741270665,-0.401445995194263,0.100085506384722,0.984693166119716,0.0984693166119717,0,0.884607163942243,0.82,0.00535598784316048,0.0513356722195575,0.0365373565723914,0.424853608064383,0.00634357344672746,0.195457205659084,0.264636288394674,0.346120528368479
419,429,-0.896318320376529,0.298291401603838,-0.40433677981327,0.0998636071920424,0.984693166119716,0.0984693166119717,-0.903994368777538,0.301412744077398,-0.404206751256792,0.0998908074547547,0.984668548790563,0.0984668548790564,0,0.885146889817857,0.8175,0.0053023993704212,0.0503226914333263,0.0360555371077675,0.425437454257638,0.00633793811246968,0.195457398920143,0.264629672487464,0.34611187535527
540,550,-0.99153241774011,0.3400921523578,-0.400793435174848,0.100435890067918,0.984668548790563,0.0984668548790564,-0.99236313349405,0.325211318445942,-0.400728433877611,0.100490532067449,0.984643932076843,0.0984643932076845,0,0.886036332917655,0.81375,0.00555373620792802,0.0505002909836233,0.0354054486818202,0.42488025134879,0.00633754280808656,0.195458395787976,0.264623056745652,0.346103222558386
619,629,-0.983671185275778,0.302881117216427,-0.400986705932426,0.101012035816808,0.984643932076843,0.0984643932076845,-1.00188097593479,0.307909133037503,-0.401196414198988,0.101029858401178,0.984619315978541,0.0984619315978543,0,0.886968648274528,0.815,0.00483034451665358,0.0511953075599613,0.0349886497469934,0.425263669694996,0.00633757475587253,0.195462857226009,0.264616441169233,0.346094569977822
307,294,-0.727496513852912,0.0763692733482759,-0.399100245763435,0.0933113349741402,0.984619315978541,0.0984619315978543,-0.746165301683625,0.0893582803007171,-0.398997802954696,0.0932441557648716,0.984594700495642,0.0984594700495643,0,0.887578977121763,0.81375,0.00467595355783526,0.0516775391651715,0.0345369729608806,0.424580586209862,0.00633894849996704,0.195459719417628,0.264609825758204,0.346085917613573
639,605,-0.959469421831795,0.121637775098516,-0.40235226462284,0.102135923424713,0.984594700495642,0.0984594700495643,-0.960568673542138,0.11247831263089,-0.402478208481498,0.102080230861485,0.984570085628129,0.0984570085628131,0,0.88799132077481,0.815,0.00536140219865028,0.0513484090971278,0.0347737768497886,0.424651921367693,0.00633584563207708,0.195459990412458,0.26460321051256,0.346077265465632
512,495,-0.925815558104597,-0.966308716153464,-0.401490161077964,-0.401806695140732,0.984570085628129,0.984570085628129,-0.934262182627071,-0.977936245507284,-0.401500077409442,-0.401798513882981,0.984545471375988,0.984545471375988,0,0.888724022893403,0.815,0.00459179840025461,0.0518098156582352,0.0343320663590634,0.424657837447471,0.00634269921087736,0.195456838346977,0.264596595432297,0.346068613533996
522,535,-0.269920348379095,-0.945107071203508,0.098677152795539,-0.405817888900464,0.098454547137599,0.984545471375988,-0.276947905493599,-0.939970865596746,0.0987010361216626,-0.405822826095514,0.0984520857739206,0.984520857739204,0,0.889710810878169,0.815,0.0038656922327617,0.0518223958736299,0.0345432301526944,0.424666331643552,0.00634564985027647,0.195452191900596,0.264589980517411,0.346059961818657
584,568,-0.968451055926949,0.175641227539216,-0.40297180006235,0.0968749972849851,0.984520857739204,0.0984520857739206,-0.961582212002933,0.180589828482239,-0.403197185657092,0.0968136875317721,0.984496244717761,0.0984496244717762,0,0.890508670800448,0.8125,0.0047043266521457,0.0520760898626432,0.0341997399684108,0.424959497248613,0.00634375297696142,0.195454131190556,0.264583365767898,0.346051310319612
157,160,0.132205084887981,0.18808172643237,0.0979235825568868,0.101529373231025,0.0984496244717762,0.0984496244717762,0.136338055182769,0.194159959300248,0.0980828672622844,0.101443494951567,0.0984471632311644,0.0984471632311644,0,0.891618472674173,0.8125,0.00462462484801882,0.0523903113271402,0.0331199358663887,0.425378961914719,0.00633951888963702,0.195456165790857,0.264576751183754,0.346042659036854
213,211,-0.950460209917513,0.337056459103872,-0.396136492609226,0.0999680635230751,0.984471632311643,0.0984471632311644,-0.964753749423863,0.33504174110387,-0.396100795351805,0.0999650855152498,0.984447020520835,0.0984447020520837,0,0.892009332547632,0.81375,0.00383435177219679,0.0523517625471525,0.032948165182733,0.425888551603258,0.00633302597481362,0.195455709940089,0.264570136764974,0.346034007970378
